tweet,text,class
1230524676,Tweetdeck does not yet work in linux  It loads up but wont let you login or click on anything. I think it's an Adobe AIR problem.,neg
1229448692,"cooooool , got 3 new followers  since last night  , thx for following ",pos
1229088826,- hi thanks  for the post. didn't notice it till now !,pos
1230136740,enjoyed his lunch ,pos
1230786581,True! Although I feel I should try and force myself to do something a LITTLE more constructive  You have much planned?,pos
1229134663,I would.....but you know.....the whole different country thing makes it rather difficult ,neg
1228659628,"is it!! weird! It's wrkin fine for me!! and besides, I've never had downtime wid ping.fm ",pos
1228365571,"tried link twice, not going through... maybe grrls didn't get a good nap today? or they just miss me?",pos
1229438655,"Lol.    Good nite...  
I miss talking w/myTweets... It's been crazy here!",pos
1230143965,"I feel for you, Dale! I've been there a few times this fall so know exactly how miserable you are. Here's to a quick recovery. ",pos
1229032266,"she's the executive director of a local arts organization here on Cape Cod, and she just asked me ""What's Twitter?"" ",pos
1230800348,"hi leonidas, welcome to twitter, what's up in Chania? ",pos
1228754618,You are so clever. I love the way you convinced USER to be the sponsor! ,pos
1229997178,magnificent -- communication made that much easier. ,pos
1229184835,"lolz hope you and Tim find a good spot, check the weather report too broz ",pos
1225673914,seems like i m not very common in chennai local... :P but u can help me in chennai common.....wht other words u ppl use ,pos
1228079360,"ok, what i am hearing that many of us are not selling very well today
I am in good company",pos
1229910427,Thanks. Did the disk clean.  Now for defrag.  I guess it's that year end computer cleaning time. ,pos
1228880964,To beer or not to beer - that is the question?? ,pos
1230882355,that explains it then  sometimes it takes me a while to sift through it all ,pos
1229130409,"Trey can roll over front to back, but not back to front yet. ",neg
1229019708,Whose bright idea was it to signup for overtime today anyway? Oh yeah. . .mine ,neg
1229197035,Just finish watching Death Race- I give it 4 stars ,pos
1229575362,is happy: he installed and config Asterisk manually. Set up two SIP softphones and made them chat ,pos
1230188558,"wow look at that, almost in the top 1500 ",pos
1228867421,Nice!!! Must be your lucky year!! ,pos
1229538408,So much to do in the city tonight  I'm being SOOOO wack.....but I'm starting to have a change of heart! Decision decisions...,neg
1230834868,dork ,pos
1229233932,"watching Scrooged, probly my fav Bill Murray flick ",pos
1229191692,"no worries.  I think we were planning on it barring any anything crazy happening, but that's ok. Just giving you guff. ",pos
1229431572,thank you ,pos
1229656773,"YAYAYAYAYAY! I LOVE Rankin/Bass Movies! ABC Family, you are my hero of December.... every year... ",pos
1230585365,Headed to bed. Let it snow ,pos
1230561768,New Subway flatbread sandwiches really *are* tasty. Just had 2 for lunch ,pos
1230834132,is a big kid - s'bedtime on Christmas Eve ,pos
1229581146,Home.... Finally.... ,pos
1229423937,when can we expect to see your new holiday card? ,pos
1229705761,Welcome to Twitter Uli )) Loved tg+,pos
1229440432, well hope you register yourself,pos
1230147146,smart! but hard work potentially. Import to engage with users like that though ,pos
1230152629,"FINALLY BEAT FALLOUT 3 haha. havent played it in like a month, but beat it tonight  then proceeded to geek out super hardcore...",pos
1230004542,Something I might like to see under the tree this year  URL,pos
1229125808,zit op school. Net een solicitatiebrief geschreven voor een reclamebureau. Zou leuk zijn als ik daar freelance voor kan werken ,pos
1228420623,Facebook looks so much better when you have AdBlock Plus to get rid of all those annoying ads ,pos
1229205141,??? ,pos
1228762848,"nope, just fans. and my manager made a liar of me, i'm only now leaving ",neg
1231294444,Merry Christmas! Safe Travels and looking forward to frozen tundra footage! ,pos
1229007257,"I think I have one up already, the others I haven't processed yet.  Plus some are blurry and so are no good. ",neg
1230564513,"I got nuttin, too. ",neg
1228940700,cool will do  dam cro.ie!!,pos
1230440730,- i can taste it ,neg
1230106856,Of course I appreciate it - it's *true*! ,pos
1229602514,you certainly don't mess around when mixing do you ,pos
1230918972,Cleaning the house for the party tonight! ,pos
1231009833,I may have a few more bare minerals to give away just have to wait to get color preferences from yesterdays winners ,pos
1229906705,- that is a cute card! hehe ,pos
1231120738,"USER USER  ya I like that there is no crown molding, wish they showed the pricing though. URL",pos
1230964480,this chick is maaaaaaaaaaaaaaaaaaaad jealous you are in ny. AGH! did I tell you I'm going for a week in July? ,pos
1229426551,"Nice new year's celebration: we always celebrate ""New York New Year's"", which is a lot more convenient.   2009 will be a FAR better year!",pos
1230319378,"In my head, it sounds like Aah.  AahJonGordon.  ",pos
1229101393,Valkyrie is totally awesome!! i think. ,pos
1229227208,"Even Harford County, my current Maryland residence, went for McCain. ",pos
1229017147,"I think my dog is beyond smart. I felt sad all of a sudden. I think she knew and reached up to ""hug"" me ",pos
1229242599,I feel so bless with this 2 man in my life..my hubby & my baby ryhan  My hubby makes me feel so happy & he really makes me feel so loved,pos
1228611377,You're welcome to come eat some. There's no way I'm going to. ,pos
1229565366,I hope you got your xmas wishes ,pos
1229565760,sorry not to see you at Macworld ,neg
1231166351,there we go santa hat USER ,pos
1229554126,Nice dinner btw and I'm glad he came back for Christmas  USER have a safe trip and good luck in Denmark!,pos
1230574391,"Wow, how did it know? *blinks* ",pos
1229535507,Good morning every1! txt meh!,pos
1226990084,awesome perspective. thanks! ,pos
1230701495,I LOVE Amarula - I have a bottle for tonight. I only buy it during the holidays. My xmas eve treat ,pos
1229796858,I think I ate too many Ginger snaps... ,neg
1230075737,is FREEZING in her apartment ,neg
1229786237,my 5 yr relationship ended last wed. and i dont remember how to be myself again ,neg
1229576044,The whole album is really good. I think you'll like it ,pos
1229508691,wil je ook effe? graag hoor ,pos
1228256027,Back home from Chuck-E-Cheese ... was fun. ,pos
1230321504,"o sweetie, ty so much 4 the wellwishes *groan* think I'm gonna say the dog ate my hw 2nite; still fuzzy from painkillers",pos
1229468515,cool ill have a look!,pos
1228908333,"no, just more stupid, that's why they have to be ""shown the light"" earlier ",pos
1228385129,bloody media agencies eh? ,pos
1229002428,"re: USER She ""forgot"" to buy coffee? Hmmmm. Sounds like a cry for help to me. ",pos
1230010758,people have different standards ,pos
1229223626,"I think I'll get rid of my fake ""hello "" DM to new follows. It's rings so hollow when I get 1 from some1 else. I'm guilty to be honest. ",neg
1229752313,Had a great night out with the family! This is the BEST part of the holidays. ,pos
1228335389,Way to go ladies. It's your last day and you must be hustling like you always do. ,pos
1229783548,"Punchout! ........ ""Left, left,left,left,left,left,left... knock him out!"" Now that's gaming ",pos
1229931882,"LOL.  I agree about helping the kids out. I'm just wondering, if helping kids stay out of trouble means, press them into service",pos
1228883863,Happy Birthday Brittney!!! ,pos
1231210344,go catch so waves. have a nice day!! and that bass is a beauty ,pos
1227592408,ugh my twittergadget is bein r-tarted... ,pos
1230532521,Who is cooking this Christmas? We decided to go out for dinner since it is just the two of us this year. ,pos
1229607544,Having coffe with my mom at 1 in the morning. Good times ,pos
1229613877,,neg
1227966907,"good god girl! lots of wrapping! sounds like you were productive  it's great here, much fun as always thnks.",pos
1229508619,is looking for graphic design work ,pos
1228945995,joyous Kwanzaa ,pos
1230301555,"desiring whiskey and stumbling home, now your speaking my language ",pos
1228411544,thanks ,pos
1229630259,u think so??? I LOVE stepbrothers ,pos
1230508082,"Where ya headed tnite? More importatnly, how is ""Beantown"" treating you ",pos
1229007922,URL designed my myspace again  nicer,pos
1229314749,yeah baby! u have great taste in music ,pos
1229013605,Sold my first Large Print! And found my half brother after 5 years! This week is off to a good start. ,pos
1229234629,"Still waiting for him  Not ready for him though, havent put out his cookies yet",pos
1229302482,Man... Did not get much sleep last night. ,neg
1228827586,"It so happens, everything can be more polished, a little better, more shiny.. when to stop? ",pos
1229045485,are you ready???  It is called Pinot MORE   ,pos
1230778845,thanks for stopping by.. glad you like the new background. Can you feel the freedom and incredible beauty? ,pos
1228979844,"Merry Christmas, you! You're so right, that's the way it always was, isn't it? Much festive love to you, USER & all! ",pos
1230391937,Maybe they should distribute fake bluetooth earpieces for those people... make everybody feel better ,pos
1230458878,"Hi Tweeps, I'm back ",pos
1229626287,Viel Spa§! ,pos
1229826906,taco bell is open...as well as dunkin ,pos
1229031793,"add my baby momma to your twitter,her name is: USER ",pos
1228886532,"In Bryn Mawr, PA for a visit w/my very pregnant daughter. She's due on my birthday in February! ",pos
1230270053,want christmas now ? ,pos
1229610625,I'll send supplies n vodka over by Evo Mail hunni ,neg
1228770596,"Got McNuggets for the buddies becuz they r the best & is fav treat - Angelus is sooo cute...takes his treat, sits down w/it & saaavors it ",pos
1228695480,- USER should have figured that out before making an announcement.  W/ Great power comes great responsibility.,pos
1229425139,"Our erstwhile supervisor just called me because he ""forgot"" I was on vacation this week. Nice try. ",pos
1230526809,LOL I don't think my New Years Hat is showing up very well ... might have to redo ,pos
1228486727,"Fun w/the rents! Just showed USER how our evil bird laughs & dances. Video soon. Bird also says ""bitch"" but didn't get it on video ",neg
1229386486,has a sore head and is in work for another 5 hours. ,neg
1230325388,You're welcome ,pos
1230275420,"Arrived on O'ahu, pretty warm here ",pos
1229145819,Thx USER USER for the awesomeness last night.hadnt cut loose in a long time ,pos
1227874610,Yay! Congrats!  Dont forget to email me later about your text!,pos
1230651388,hokayy ,pos
1230755714,Good ,pos
1229467576,"Woot got an epic helm last night doing Sartharion for my DK, then ran the Bruunhildar daily and got the ultra rare Polar Bear mount. ",pos
1229567902,/me now needs to find call center to greet everyone on the voip list ,pos
1229295336,"I think this may be the crux of my unfollows. People think I am an ignorant, unanswering, bitch. Little do they know,  I am not ignorant. ",pos
